   0.0000000000000000        1.0000000000000000        0.0000000000000000     
   1.0000000000000000E-002   1.0000000000000000        2.9999999999999999E-002
   2.0000000000000000E-002  0.99605748183644538        5.9881724455093356E-002
   2.9999999999999999E-002  0.98815728349798249        8.9525518150128269E-002
   4.0000000000000001E-002  0.97626332183328524       0.11880748307850730     
   5.0000000000000003E-002  0.96031755350749859       0.14759635875467433     
   5.9999999999999998E-002  0.94023826163534696       0.17574993101267322     
   7.0000000000000007E-002  0.91591754699291950       0.20311069384173541     
   8.0000000000000002E-002  0.88721783700436940       0.22950038587299404     
   8.9999999999999997E-002  0.85396713481092856       0.25471285352534034     
  0.10000000000000001       0.81595259979043788       0.27850441233514178     
  0.11000000000000000       0.77291185657468342       0.30058040438278627     
  0.12000000000000000       0.72452113492009140       0.32057582453998057     
  0.13000000000000000       0.67037889003422557       0.33802639236180471     
  0.14000000000000001       0.60998285888874282       0.35232360192702833     
  0.14999999999999999       0.54269748525486250       0.36264155547702043     
  0.16000000000000000       0.46770736961282772       0.36781104288832361     
  0.17000000000000001       0.38395200247301509       0.36608742468693367     
  0.17999999999999999       0.29004444094356785       0.35468397495690446     
  0.19000000000000000       0.18423204426862727       0.32872256908445163     
  0.20000000000000001        6.4827361328693239E-002  0.27850864363269551     
  0.20999999999999999       -6.5522676876944255E-002  0.18127173303007207     
  0.22000000000000000      -0.15975115849719934       -1.5897254130920579E-002
  0.23000000000000001      -0.10155598694604681      -0.19789816631315402     
  0.23999999999999999       -6.9310609275153243E-003 -0.30890984560887313     
  0.25000000000000000        8.8621412959270798E-002 -0.37858172544620033     
  0.26000000000000001       0.17822184411421454      -0.42282707988626261     
  0.27000000000000002       0.26053943300609578      -0.44979406453575344     
  0.28000000000000003       0.33553356650064631      -0.46411786987221254     
  0.28999999999999998       0.40347576277145403      -0.46868727085237971     
  0.29999999999999999       0.46468358255352737      -0.46543385611812388     
  0.31000000000000000       0.51944305719844563      -0.45572168481176356     
  0.32000000000000001       0.56798764741299312      -0.44055702441296180     
  0.33000000000000002       0.61049497100384997      -0.42070958573291534     
  0.34000000000000002       0.64708868794206220      -0.39678691118166981     
  0.35000000000000003       0.67784116835559038      -0.36928246145601656     
  0.35999999999999999       0.70277536123742257      -0.33860825509493214     
  0.37000000000000000       0.72186524481679459      -0.30511816831986072     
  0.38000000000000000       0.73503453222637904      -0.26912556258898940     
  0.39000000000000001       0.74215332259040168      -0.23091762771378838     
  0.40000000000000002       0.74303225824333252      -0.19076819045180998     
  0.41000000000000003       0.73741349780080379      -0.14895051643094959     
  0.41999999999999998       0.72495740728591263      -0.10575176673365461     
  0.42999999999999999       0.70522321406534683       -6.1491337809609498E-002
  0.44000000000000000       0.67764077721522498       -1.6546587963320290E-002
  0.45000000000000001       0.64146875152243998        2.8607901898819146E-002
  0.46000000000000002       0.59573107911875622        7.3335787842911643E-002
  0.47000000000000003       0.53911760618768001       0.11672483915497768     
  0.47999999999999998       0.46982325779529738       0.15736834268382030     
  0.48999999999999999       0.38528064256906197       0.19290440540246451     
  0.50000000000000000       0.28172361203212254       0.21892022735549749     
  0.51000000000000001       0.15367765452984866       0.22590632929226181     
  0.52000000000000002       -4.1138155028509517E-003  0.18916649352374776     
