   0.0000000000000000        1.0000000000000000        0.0000000000000000     
   1.0000000000000000E-004   1.0000000000000000        3.0000000000000003E-004
   2.0000000000000001E-004  0.99999960521587727        5.9999988156476318E-004
   3.0000000000000003E-004  0.99999881564747994        8.9999952625891488E-004
   4.0000000000000002E-004  0.99999763129445107        1.1999988156466644E-003
   5.0000000000000001E-004  0.99999605215622867        1.4999976312915272E-003
   6.0000000000000006E-004  0.99999407823204556        1.7999958547560461E-003
   6.9999999999999999E-004  0.99999170952092942        2.0999933676015140E-003
   8.0000000000000004E-004  0.99998894602170285        2.3999900513876952E-003
   9.0000000000000008E-004  0.99998578773298330        2.6999857876725472E-003
   1.0000000000000000E-003  0.99998223465318303        2.9999804580119428E-003
   1.1000000000000001E-003  0.99997828678050926        3.2999739439593919E-003
   1.2000000000000001E-003  0.99997394411296403        3.5999661270657629E-003
   1.3000000000000002E-003  0.99996920664834421        3.8999568888790051E-003
   1.4000000000000000E-003  0.99996407438424151        4.1999461109438700E-003
   1.5000000000000000E-003  0.99995854731804246        4.4999336748016341E-003
   1.6000000000000001E-003  0.99995262544692853        4.7999194619898185E-003
   1.7000000000000001E-003  0.99994630876787594        5.0999033540419132E-003
   1.8000000000000002E-003  0.99993959727765569        5.3998852324870965E-003
   1.9000000000000000E-003  0.99993249097283365        5.6998649788499584E-003
   2.0000000000000000E-003  0.99992498984977052        5.9998424746502211E-003
   2.1000000000000003E-003  0.99991709390462169        6.2998176014024618E-003
   2.2000000000000001E-003  0.99990880313333741        6.5997902406158323E-003
   2.3000000000000000E-003  0.99990011753166264        6.8997602737937824E-003
   2.4000000000000002E-003  0.99989103709513716        7.1997275824337813E-003
   2.5000000000000001E-003  0.99988156181909538        7.4996920480270377E-003
   2.6000000000000003E-003  0.99987169169866652        7.7996535520582222E-003
   2.7000000000000001E-003  0.99986142672877454        8.0996119760051877E-003
   2.8000000000000000E-003  0.99985076690413799        8.3995672013386941E-003
   2.9000000000000002E-003  0.99983971221927015        8.6995191095221251E-003
   3.0000000000000001E-003  0.99982826266847902        8.9994675820112106E-003
   3.1000000000000003E-003  0.99981641824586720        9.2994125002537498E-003
   3.2000000000000002E-003  0.99980417894533202        9.5993537456893312E-003
   3.3000000000000000E-003  0.99979154476056531        9.8992911997490551E-003
   3.4000000000000002E-003  0.99977851568505360        1.0199224743855251E-002
   3.5000000000000001E-003  0.99976509171207795        1.0499154259421203E-002
   3.6000000000000003E-003  0.99975127283471399        1.0799079627850868E-002
   3.7000000000000002E-003  0.99973705904583188        1.1099000730538598E-002
   3.8000000000000000E-003  0.99972245033809637        1.1398917448868858E-002
   3.9000000000000003E-003  0.99970744670396672        1.1698829664215952E-002
   4.0000000000000001E-003  0.99969204813569656        1.1998737257943738E-002
   4.1000000000000003E-003  0.99967625462533416        1.2298640111405353E-002
   4.2000000000000006E-003  0.99966006616472203        1.2598538105942931E-002
   4.3000000000000000E-003  0.99964348274549730        1.2898431122887324E-002
   4.4000000000000003E-003  0.99962650435909139        1.3198319043557824E-002
   4.5000000000000005E-003  0.99960913099673010        1.3498201749261883E-002
   4.5999999999999999E-003  0.99959136264943349        1.3798079121294831E-002
   4.7000000000000002E-003  0.99957319930801602        1.4097951040939598E-002
   4.8000000000000004E-003  0.99955464096308655        1.4397817389466433E-002
   4.8999999999999998E-003  0.99953568760504807        1.4697678048132629E-002
   5.0000000000000001E-003  0.99951633922409788        1.4997532898182233E-002
   5.1000000000000004E-003  0.99949659581022743        1.5297381820845776E-002
   5.2000000000000006E-003  0.99947645735322244        1.5597224697339986E-002
   5.3000000000000000E-003  0.99945592384266269        1.5897061408867513E-002
   5.4000000000000003E-003  0.99943499526792223        1.6196891836616645E-002
   5.5000000000000005E-003  0.99941367161816907        1.6496715861761029E-002
   5.5999999999999999E-003  0.99939195288236538        1.6796533365459387E-002
   5.7000000000000002E-003  0.99936983904926735        1.7096344228855243E-002
   5.8000000000000005E-003  0.99934733010742516        1.7396148333076632E-002
   5.8999999999999999E-003  0.99932442604518301        1.7695945559235829E-002
   6.0000000000000001E-003  0.99930112685067896        1.7995735788429064E-002
   6.1000000000000004E-003  0.99927743251184509        1.8295518901736238E-002
   6.2000000000000006E-003  0.99925334301640723        1.8595294780220647E-002
   6.3000000000000000E-003  0.99922885835188513        1.8895063304928697E-002
   6.4000000000000003E-003  0.99920397850559239        1.9194824356889628E-002
   6.5000000000000006E-003  0.99917870346463633        1.9494577817115225E-002
   6.6000000000000000E-003  0.99915303321591797        1.9794323566599541E-002
   6.7000000000000002E-003  0.99912696774613208        2.0094061486318614E-002
   6.8000000000000005E-003  0.99910050704176712        2.0393791457230189E-002
   6.9000000000000008E-003  0.99907365108910506        2.0693513360273429E-002
   7.0000000000000001E-003  0.99904639987422161        2.0993227076368640E-002
   7.1000000000000004E-003  0.99901875338298596        2.1292932486416984E-002
   7.2000000000000007E-003  0.99899071160106079        2.1592629471300195E-002
   7.3000000000000001E-003  0.99896227451390218        2.1892317911880309E-002
   7.4000000000000003E-003  0.99893344210675972        2.2191997688999366E-002
   7.5000000000000006E-003  0.99890421436467636        2.2491668683479137E-002
   7.6000000000000000E-003  0.99887459127248845        2.2791330776120836E-002
   7.7000000000000002E-003  0.99884457281482564        2.3090983847704843E-002
   7.8000000000000005E-003  0.99881415897611081        2.3390627778990414E-002
   7.9000000000000008E-003  0.99878334974056004        2.3690262450715403E-002
   8.0000000000000002E-003  0.99875214509218257        2.3989887743595974E-002
   8.0999999999999996E-003  0.99872054501478080        2.4289503538326328E-002
   8.2000000000000007E-003  0.99868854949195018        2.4589109715578407E-002
   8.3000000000000001E-003  0.99865615850707923        2.4888706156001618E-002
   8.4000000000000012E-003  0.99862337204334939        2.5188292740222544E-002
   8.5000000000000006E-003  0.99859019008373506        2.5487869348844668E-002
   8.6000000000000000E-003  0.99855661261100359        2.5787435862448079E-002
   8.7000000000000011E-003  0.99852263960771515        2.6086992161589193E-002
   8.8000000000000005E-003  0.99848827105622273        2.6386538126800470E-002
   8.8999999999999999E-003  0.99845350693867196        2.6686073638590130E-002
   9.0000000000000011E-003  0.99841834723700129        2.6985598577441861E-002
   9.1000000000000004E-003  0.99838279193294177        2.7285112823814541E-002
   9.1999999999999998E-003  0.99834684100801707        2.7584616258141952E-002
   9.3000000000000010E-003  0.99831049444354336        2.7884108760832492E-002
   9.4000000000000004E-003  0.99827375222062931        2.8183590212268895E-002
   9.4999999999999998E-003  0.99823661432017607        2.8483060492807941E-002
